Id,EmployeeId,Starts,Ends,MissPunch,Tardy,SchHr,RegHr,Ot1,Ot2,Ot3,Ot4,Ot5,PayAmt,Submit,Approve,SysUpdate,EarlyIn,GraceIn,EarlyOut,LateOut,LongMeal,ShortMeal,LongBreak,ShortBreak,Absences,DayApprove,Status,AutoMeal,EarlyOutG,NoMeal,Overtime,ShortWkDay,AppPunch,AuthOt,PaidBrk,MlPremCnt,MlPremWav,BkPremCnt,BkPremWav
562892,7574,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,48.5834,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T16:21:40.627-04:00,0,0,0,0,2,1,0,0,4,2.22222E+13,3,0,0,1,0,0,13,0,0,0,0,0,0
562893,7575,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.7502,0,0,0,0,1500,FALSE,FALSE,2023-06-18T13:22:26.403-04:00,0,0,0,0,3,2,0,0,2,2.22222E+13,3,0,0,1,1.75,0,21,0,0,0,0,0,0
562894,7571,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.0668,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T15:34:03.87-04:00,0,0,0,0,1,6,0,0,1,2.22222E+13,3,0,0,0,0,0,20,0,0,0,0,0,0
562895,7580,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.2165,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:35:38.097-04:00,0,0,0,0,10,0,0,0,2,2.22222E+13,3,0,0,0,0.22,0,20,0,0,0,0,0,0
562896,7656,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.1834,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:35:45.76-04:00,0,0,0,0,0,8,0,0,2,1.11111E+13,3,0,0,0,1.18,0,20,0,0,0,0,0,0
562897,7587,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.5632,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:30:03.603-04:00,0,0,0,0,10,0,0,0,1,2.22222E+13,3,0,0,0,0,0,21,0,0,0,0,0,0
562898,7579,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9968,7.0999,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:39.77-04:00,0,0,0,0,4,0,0,0,0,2.22222E+13,3,0,0,2,7.1,0,20,0,0,0,0,0,0
562899,7578,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,4.0998,0,0,0,0,0,FALSE,FALSE,2023-06-18T11:34:43.23-04:00,0,0,0,0,0,4,0,0,2,2.22222E+13,3,0,0,6,4.1,0,14,0,0,0,0,0,0
562900,7581,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,20.3667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:58:09.637-04:00,0,0,0,0,0,0,0,0,9,2.2222E+111,3,0,0,2,0,0,2,0,0,0,0,0,0
562901,7586,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9999,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:32:39.757-04:00,0,0,0,0,4,3,0,0,2,,3,0,0,0,0,0,25,0,0,0,0,0,0
562902,7582,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,7.4834,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:27.587-04:00,0,0,0,0,10,0,0,0,1,1.11111E+13,3,0,0,0,7.48,0,20,0,0,0,0,0,0
562903,7585,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,83.7666,0.1501,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:33:51.597-04:00,0,0,0,0,4,1,0,0,2,2.22222E+13,3,0,0,0,0.15,0,22,0,0,0,0,0,0
562904,7595,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-15T16:24:39.29-04:00,0,0,0,0,0,0,0,0,9,,3,0,0,0,0,0,0,0,0,0,0,0,0
562905,7609,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0068,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:08:12.94-04:00,0,0,0,0,0,5,0,0,2,,3,0,0,0,0,0,19,0,0,0,0,0,0
562906,7583,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9966,0.9001,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:28:30.163-04:00,0,0,0,0,1,8,0,0,2,,3,0,0,0,0.9,0,21,0,0,0,0,0,0
562907,7599,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0035,1.7334,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:51:33.953-04:00,0,0,0,0,2,6,0,0,2,2.22222E+13,3,0,0,0,1.73,0,21,0,0,0,0,0,0
562908,7584,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.3501,0,0,0,0,0,FALSE,FALSE,2023-06-18T23:25:55.887-04:00,0,0,0,0,2,2,0,0,1,2.22222E+13,3,0,0,0,1.35,0,15,0,0,0,0,0,0
562909,7592,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.4167,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T09:35:38.817-04:00,0,0,0,0,9,0,0,0,1,2.22222E+13,3,0,0,0,0,0,19,0,0,0,0,0,0
562910,7590,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,77,0.2,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:17:57.99-04:00,0,0,0,0,0,8,0,0,2,2.22222E+13,3,0,0,0,0.2,0,19,0,0,0,0,0,0
562911,7591,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,58.1166,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:22:14.833-04:00,0,0,0,0,0,0,0,0,5,2.22222E+13,3,0,0,6,0,0,6,0,0,0,0,0,0
562912,7598,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,59.35,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:53:00.407-04:00,0,0,0,0,0,5,0,0,3,2.22222E+13,3,0,0,0,0,0,16,0,0,0,0,0,0
562913,7603,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,61.4667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:01:24.447-04:00,0,0,0,0,6,0,0,0,6,,3,0,0,6,0,0,12,0,0,0,0,0,0
562914,7597,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:56.173-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
562915,7601,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0001,0.2332,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:44:40.33-04:00,0,0,0,0,4,3,0,0,1,2.22222E+13,3,0,0,0,0.23,0,21,0,0,0,0,0,0
562916,7596,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.0835,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T21:18:54.567-04:00,0,0,0,0,3,1,0,0,2,2.22222E+13,3,0,0,0,0,0,20,0,0,0,0,0,0
562917,7600,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,29.0001,0,0,0,0,0,FALSE,FALSE,2023-06-19T20:31:23.17-04:00,0,0,0,0,0,1,0,0,1,1.11111E+13,3,0,0,10,29,0,21,0,0,0,0,0,0
562918,7602,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,7.0835,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:10:47.937-04:00,0,0,0,0,1,9,0,0,2,,3,0,0,1,7.08,0,20,0,0,0,0,0,0
562919,7612,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T14:10:07.427-04:00,0,0,0,0,0,0,0,0,10,,3,0,0,0,,0,0,0,0,0,0,0,0
562920,7613,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:55:39.6-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
562921,7620,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.7832,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:37:51.267-04:00,0,0,0,0,1,2,0,0,3,2.22222E+13,3,0,0,8,0.78,0,14,0,0,0,0,0,0
562922,7604,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.2501,0.6166,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:27:16.58-04:00,0,0,0,0,1,0,0,0,2,2.22222E+13,3,0,0,1,0.62,0,20,0,0,0,0,0,0
562923,7610,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:56.16-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
562924,7611,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,3.6832,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:37.63-04:00,0,0,0,0,8,0,0,0,1,,3,0,0,0,3.68,0,20,0,0,0,0,0,0
562925,7608,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,41.1667,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:18:30.92-04:00,0,0,0,0,0,5,0,0,6,2.22222E+13,3,0,0,1,0,0,11,0,0,0,0,0,0
562926,7618,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,72.7167,0,0,0,0,0,13,FALSE,FALSE,2023-06-19T13:27:31.617-04:00,0,0,0,0,2,1,0,0,4,2.22222E+13,3,0,0,3,0,0,18,0,0,0,0,0,0
562927,7606,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.4168,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:42:31.1-04:00,0,0,0,0,0,3,0,0,4,2.22222E+13,3,0,0,8,0,0,16,0,0,0,0,0,0
562928,7614,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.8799,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:57:01.52-04:00,0,0,0,0,1,0,0,0,4,2.22222E+13,3,0,0,6,0,0,17,0,0,0,0,0,0
562929,7617,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:26.66-04:00,0,0,0,0,0,0,0,0,1,,3,0,0,0,0,0,20,0,0,0,0,0,0
562930,7616,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,62.7667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:28:10.27-04:00,0,0,0,0,2,6,0,0,3,2.22222E+13,3,0,0,0,0,0,16,0,0,0,0,0,0
562931,7625,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.75,0,0,0,0,0,FALSE,FALSE,2023-06-20T15:24:23.357-04:00,0,0,0,0,1,0,0,0,1,1.11111E+13,1,0,0,4,0.75,0,22,0,0,0,0,0,0
562932,7621,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,56,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:42:20.84-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,7,0,0,0,0,0,0
562933,7619,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,64.5165,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:02:32.527-04:00,0,0,0,0,7,1,0,0,2,2.22222E+13,3,0,0,0,0,0,19,0,0,0,0,0,0
562934,7627,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,3.0333,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:44:34.287-04:00,0,0,0,0,4,0,0,0,2,2.22222E+13,3,0,0,2,3.03,0,14,0,0,0,0,0,0
562935,7628,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.1668,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:12:05.387-04:00,0,0,0,0,4,1,0,0,2,2.22222E+13,3,0,0,0,0,0,20,0,0,0,0,0,0
562936,7624,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,63.7834,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:38.567-04:00,0,0,0,0,3,2,0,0,4,,3,0,0,5,0,0,13,0,0,0,0,0,0
562937,7626,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,76.6833,0,0,0,0,0,0,FALSE,FALSE,2023-06-20T14:41:29.13-04:00,0,0,0,0,0,0,0,0,4,3.33333E+13,3,0,0,7,0,0,0,0,0,0,0,0,0
562938,7635,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.0167,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:40.363-04:00,0,0,0,0,0,10,0,0,1,,3,0,0,0,1.02,0,20,0,0,0,0,0,0
562939,7623,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,39.9767,0.0833,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:50:32.13-04:00,0,0,0,0,0,0,0,0,6,2.22222E+13,3,0,0,2,0.08,0,9,0,0,0,0,0,0
562940,7629,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,43.8834,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:53.813-04:00,0,0,0,0,1,1,0,0,8,,3,0,0,0,0,0,5,0,0,0,0,0,0
562941,7633,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.3668,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:28:31.47-04:00,0,0,0,0,0,10,0,0,1,2.22222E+13,3,0,0,0,1.37,0,20,0,0,0,0,0,0
562942,7630,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.7667,0.3667,0,0,0,0,0,FALSE,FALSE,2023-06-19T16:03:54.217-04:00,0,0,0,0,2,0,0,0,4,2.22222E+13,3,0,0,8,0.37,0,16,0,0,0,0,0,0
562943,7642,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.1001,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:19:57.51-04:00,0,0,0,0,4,0,0,0,4,2.22222E+13,3,0,0,2,0,0,19,0,0,0,0,0,0
562944,7636,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,75.9666,0.1001,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:58:25.883-04:00,0,0,0,0,3,5,0,0,2,2.22222E+13,3,0,0,1,0.1,0,17,0,0,0,0,0,0
562945,7637,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.0834,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:18:34.903-04:00,0,0,0,0,5,1,0,0,1,2.22222E+13,3,0,0,0,0,0,20,0,0,0,0,0,0
562946,7643,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,71.6501,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:18:11.817-04:00,0,0,0,0,9,0,0,0,2,2.22222E+13,3,0,0,0,0,0,18,0,0,0,0,0,0
562947,7640,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.4334,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:53:00.19-04:00,0,0,0,0,0,0,0,0,1,1.11111E+13,3,0,0,0,0.43,0,20,0,0,0,0,0,0
562948,7631,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9966,0,0,0,0,0,175,FALSE,FALSE,2023-06-19T11:12:27.103-04:00,0,0,0,0,9,0,0,0,2,2.22222E+13,3,0,0,0,0,0,21,0,0,0,0,0,0
562949,7671,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:53.58-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
562950,7647,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,10.3,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:58:09.733-04:00,0,0,0,0,0,0,0,0,10,2.2222E+139,3,0,0,1,0,0,2,0,0,0,0,0,0
562951,7644,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0834,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:51.53-04:00,0,0,0,0,0,1,0,0,2,2.22222E+13,3,0,0,0,0,0,11,0,0,0,0,0,0
562952,7650,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9667,3.4501,0,0,0,0,0,FALSE,FALSE,2023-06-18T18:03:19.187-04:00,0,0,0,0,2,1,0,0,2,2.22222E+13,3,0,0,5,3.45,0,17,0,0,0,0,0,0
562953,7646,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,13.2668,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:01:29.29-04:00,0,0,0,0,5,2,0,0,2,2.22222E+13,3,0,0,3,13.27,0,20,0,0,0,0,0,0
562954,7645,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-05-07T08:34:30.75-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0
562955,7641,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,27.2501,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:18:31.203-04:00,0,0,0,0,0,0,0,0,7,2.22222E+13,3,0,0,5,0,0,5,0,0,0,0,0,0
562956,7660,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,8.75,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:16:40.997-04:00,0,0,0,0,0,1,0,0,10,2.22222E+13,3,0,0,0,0,0,2,0,0,0,0,0,0
562957,7649,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,10.8332,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:59:00.067-04:00,0,0,0,0,0,9,0,0,1,2.22222E+13,3,0,0,4,10.83,0,20,0,0,0,0,0,0
562958,7648,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,12.9,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T16:03:42.35-04:00,0,0,0,0,0,0,0,0,8,2.22222E+13,3,0,0,0,0,0,4,0,0,0,0,0,0
562959,7651,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:51.557-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0
562960,7652,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,60.4833,0.9667,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:43:36.113-04:00,0,0,0,0,3,2,0,0,2,2.22222E+13,3,0,0,2,0.97,0,15,0,0,0,0,0,0
562961,7655,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:18:31.253-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
562962,7654,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.5333,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:11:09.747-04:00,0,0,0,0,1,0,0,0,1,2.22222E+13,3,0,0,0,0.53,0,20,0,0,0,0,0,0
562963,7661,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,71.9999,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:19:35.83-04:00,0,0,0,0,4,3,0,0,1,2.22222E+13,3,0,0,0,0,0,19,0,0,0,0,0,0
562964,7664,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,83.5668,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T21:04:58.433-04:00,0,0,0,0,3,2,0,0,2,2.22222E+13,3,0,0,1,0,0,17,0,0,0,0,0,0
562965,7662,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.9669,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:42:58.7-04:00,0,0,0,0,6,2,0,0,2,1.11111E+13,3,0,0,0,0.97,0,20,0,0,0,0,0,0
562966,7663,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.2502,0,0,0,0,0,FALSE,FALSE,2023-06-17T11:45:39.28-04:00,0,0,0,0,6,4,0,0,2,2.22222E+13,3,0,0,0,1.25,0,20,0,0,0,0,0,0
562967,7666,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,3.35,0,0,0,0,0,FALSE,FALSE,2023-06-19T15:02:01.08-04:00,0,0,0,0,1,2,0,0,2,2.22222E+13,3,0,0,2,3.35,0,13,0,0,0,0,0,0
562968,7659,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,82.3499,2.4833,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:37:27.937-04:00,0,0,0,0,3,3,0,0,2,2.22222E+13,3,0,0,0,2.48,0,19,0,0,0,0,0,0
562969,7670,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9998,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:35:06.46-04:00,0,0,0,0,5,3,0,0,2,1.11011E+13,3,0,0,0,0,0,22,0,0,0,0,0,0
562970,7665,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.15,0,0,0,0,0,FALSE,FALSE,2023-06-18T10:52:54.81-04:00,0,0,0,0,10,0,0,0,2,2.22222E+13,3,0,0,0,1.15,0,20,0,0,0,0,0,0
562971,7667,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9933,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:36:03.767-04:00,0,0,0,0,3,3,0,0,2,,3,0,0,1,0,0,17,0,0,0,0,0,0
562972,7669,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,3.1502,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:38:41.66-04:00,0,0,0,0,10,0,0,0,2,2.22222E+13,3,0,0,0,3.15,0,20,0,0,0,0,0,0
562973,7668,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.8833,0.1331,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:03:02.203-04:00,0,0,0,0,9,0,0,0,2,2.22222E+13,3,0,0,0,0.13,0,21,0,0,0,0,0,0
562974,7688,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.55,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T21:10:33.243-04:00,0,0,0,0,2,1,0,0,2,2.22222E+13,3,0,0,0,0,0,19,0,0,0,0,0,0
562975,7713,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,69.3001,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:22:31.45-04:00,0,0,0,0,0,0,0,0,3,2.22222E+13,3,0,0,8,0,0,8,0,0,0,0,0,0
562976,7700,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,60.8899,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T15:53:02.13-04:00,0,0,0,0,1,2,0,0,6,2.22222E+13,3,0,0,0,0,0,19,0,0,0,0,0,0
562977,7672,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,5.5334,0,0,0,0,0,FALSE,FALSE,2023-06-18T16:08:21.07-04:00,0,0,0,0,9,1,0,0,2,2.22222E+13,3,0,0,1,5.53,0,21,0,0,0,0,0,0
562978,7675,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,65.0836,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:45:15.63-04:00,0,0,0,0,1,0,0,0,2,,3,0,0,8,0,0,12,0,0,0,0,0,0
562979,7710,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,35,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:05:16.02-04:00,0,0,0,0,0,1,0,0,5,2.22222E+13,3,0,0,2,0,0,8,0,0,0,0,0,0
562980,7681,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,42.6834,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:25.32-04:00,0,0,0,0,0,4,0,0,5,1.11111E+13,3,0,0,0,0,0,12,0,0,0,0,0,0
562981,7683,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,72.2999,0.6,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:36:32.27-04:00,0,0,0,0,9,0,0,0,3,2.22222E+13,3,0,0,0,0.6,0,18,0,0,0,0,0,0
562982,7676,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,71.1833,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:20:51.013-04:00,0,0,0,0,0,2,0,0,2,2.22222E+13,3,0,0,1,0,0,14,0,0,0,0,0,0
562983,7679,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.5333,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:11:22.053-04:00,0,0,0,0,0,0,0,0,1,2.22222E+13,3,0,0,1,0.53,0,18,0,0,0,0,0,0
562984,7689,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,2.0502,0,0,0,0,0,FALSE,FALSE,2023-06-18T16:09:08.237-04:00,0,0,0,0,10,0,0,0,1,2.22222E+13,3,0,0,0,2.05,0,20,0,0,0,0,0,0
562985,7682,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.7032,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:12:52.283-04:00,0,0,0,0,8,0,0,0,2,2.22222E+13,3,0,0,1,0,0,19,0,0,0,0,0,0
562986,7677,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T11:16:34.923-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
562987,7686,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-05-07T08:36:00.087-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0
